"","CLIENT_HASH_ID","CARD_HASH_ID","CARD_TYPE_NAME","CREDIT_CARD","CARD_WITH_PERC","CARD_CO_BRAND","CARD_WITH_CASHBACK","STATUS_NAME","DATE_TO_WORK","START_DATE","EXPIRE_DATE","FACT_CLOSE_DATE","SMS_START_DATE","SMS_END_DATE","F1","GENDER","AGE"
"97196","7d3a055a68ea0edbef89101e37833564","36ba15b8b08028bd20e9f85b5abf9ec6","VISA Classic",0,0,0,0,"OK","2013-09-10 00:00:00","2013-09-10 00:00:00","2016-10-02 00:00:00","(null)","2013-10-10 00:00:00","(null)","a1fffaa77ff30165958613b698dc8fd5","ֶ",22
"97212","7d3fe3fc12fdb8cc0bab6c12067a8365","0c9c8f3d98bdf127ef27871d24ef77c4","VISA Classic",0,0,0,0,"OK","2013-11-30 00:00:00","2013-10-10 00:00:00","2016-11-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",24
"97213","7d3fe3fc12fdb8cc0bab6c12067a8365","6b9ba1f94cbfae513a82df06d2bc79c7","MasterCard Electronic",0,0,0,0,"OK","2010-09-17 00:00:00","2013-09-13 00:00:00","2016-10-02 00:00:00","(null)","2016-03-11 00:00:00","2016-03-30 00:00:00","8215444bab327ec0f170d0ef7296c026","ֶ",24
"97214","7d3fe3fc12fdb8cc0bab6c12067a8365","37ac356aee7f0d75a061eea82d3de14d","VISA Classic",0,0,0,0,"OK","2016-04-05 00:00:00","2016-03-23 00:00:00","2019-04-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",24
"97320","7d64d9a2d9d81c26fe09723e195404c3","aa86183db0f2d357d05c8db67b954696","VISA Gold",0,0,0,0,"CLOSED","2014-12-28 00:00:00","2014-11-05 00:00:00","2017-12-02 00:00:00","2015-11-12 00:00:00","2014-12-28 00:00:00","2015-10-03 00:00:00","381b0b043094c8cf1fc0e5ecd17a4461","ֶ",21
"97321","7d64d9a2d9d81c26fe09723e195404c3","921142bc2b5900d390f02b3fc7e1027e","VISA Classic",0,0,0,0,"CLOSED","2012-04-14 00:00:00","2012-04-03 00:00:00","2015-05-02 00:00:00","2015-02-06 00:00:00","2012-04-14 00:00:00","2014-12-28 00:00:00","381b0b043094c8cf1fc0e5ecd17a4461","ֶ",21
"97322","7d64d9a2d9d81c26fe09723e195404c3","f4411d6a015e9595befbaa3d0b5ca0d2","MasterCard Black Edition",0,0,1,0,"OK","2015-10-03 00:00:00","2015-09-22 00:00:00","2018-10-02 00:00:00","(null)","2015-10-03 00:00:00","(null)","381b0b043094c8cf1fc0e5ecd17a4461","ֶ",21
"97323","7d64d9a2d9d81c26fe09723e195404c3","1ce4ff623c46daf48066271971b0c5bc","American Express Premier",0,0,1,0,"OK","2015-10-03 00:00:00","2015-09-22 00:00:00","2018-10-02 00:00:00","(null)","2015-10-03 00:00:00","(null)","381b0b043094c8cf1fc0e5ecd17a4461","ֶ",21
"97396","7d767c8a5dbf127c759707380bb36362","643144c22c3738b7367e4f69094725c2","ָּ׀",0,0,0,0,"OK","(null)","2016-06-07 00:00:00","2019-07-02 00:00:00","(null)","(null)","(null)","fe413a3ae1fa1e6e1b7508863bf7ad0d","ֶ",19
"97397","7d767c8a5dbf127c759707380bb36362","c21d3e4b11a1b51ba53bb07e599bd24a","VISA Classic",0,0,0,0,"OK","2013-09-13 00:00:00","2013-09-13 00:00:00","2016-10-02 00:00:00","(null)","(null)","(null)","fe413a3ae1fa1e6e1b7508863bf7ad0d","ֶ",19
"97414","7d850845a90e7e0e71848fae83b54e9a","cedad559468b4d0d5f8a5b96676b70ad","VISA Classic",0,0,0,0,"CLOSED","2012-09-25 00:00:00","2012-09-25 00:00:00","2015-10-02 00:00:00","2015-11-11 00:00:00","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ּ",14
"97415","7d850845a90e7e0e71848fae83b54e9a","4945a20ff477ad78fa383cbfd5ab0c81","VISA Classic",0,0,0,0,"OK","2016-03-13 00:00:00","2016-02-27 00:00:00","2019-03-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ּ",14
"97416","7d850845a90e7e0e71848fae83b54e9a","44d5f1a29c658b32928edc48d81dbbc0","ָּ׀",0,0,0,0,"OK","(null)","2016-07-02 00:00:00","2019-07-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ּ",14
"97417","7d850845a90e7e0e71848fae83b54e9a","7ab590081b9ff4c47bb0455dfd3021fa","VISA Classic",0,0,0,0,"CLOSED","2015-08-25 00:00:00","2015-08-25 00:00:00","2018-09-02 00:00:00","2016-04-22 00:00:00","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ּ",14
"97455","7dabfbdd8d0e4521c343709a86180ffe","ea75f69cddd4f3598e2efa72a3aff11c","VISA Classic",0,0,0,0,"OK","2012-11-15 00:00:00","2012-11-15 00:00:00","2015-12-02 00:00:00","(null)","(null)","(null)","71e1e42d79887c04b571828357d5f37e","ֶ",21
"97494","7db2acf331898a2d4af1677ba26f6e43","869995f2734b2782eac37cab7dc16a91","VISA Classic",0,0,0,0,"OK","2016-06-16 00:00:00","2016-06-08 00:00:00","2019-07-02 00:00:00","(null)","2016-07-19 00:00:00","(null)","a1fffaa77ff30165958613b698dc8fd5","ּ",18
"97495","7db2acf331898a2d4af1677ba26f6e43","90fcf83e6fb5d95c3173c2dc9b6cb538","ָּ׀",0,0,0,0,"OK","2016-06-16 00:00:00","2016-06-08 00:00:00","2019-07-02 00:00:00","(null)","(null)","(null)","a1fffaa77ff30165958613b698dc8fd5","ּ",18
"97496","7db2acf331898a2d4af1677ba26f6e43","eb5d000f7b4931809f1f8ce80a299d11","VISA Classic",0,0,0,0,"OK","2013-10-10 00:00:00","2013-10-10 00:00:00","2016-11-02 00:00:00","(null)","(null)","(null)","a1fffaa77ff30165958613b698dc8fd5","ּ",18
"97579","7dd9cb867e20b023607cfa123ffc26d6","09278a980d167f04aa8b049c343e2a1b","MasterCard Electronic",0,0,0,0,"OK","2014-09-20 00:00:00","2014-09-20 00:00:00","2017-10-02 00:00:00","(null)","2016-04-02 00:00:00","(null)","bac64815dc7b441809c1d4de833ef9fd","ּ",19
"97641","7de6f5724279e2f3801dde579273aedd","ba6a1560add205ec7a1b6866dde7d96f","VISA Classic",0,0,0,0,"OK","2014-09-16 00:00:00","2014-09-16 00:00:00","2017-10-02 00:00:00","(null)","2016-03-15 00:00:00","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",19
"97683","7df6905582d12a1411536c0726d8e662","e1505ed657e17b35e4e6150715c06742","VISA Classic",0,0,0,0,"CLOSED","2014-10-25 00:00:00","2014-10-25 00:00:00","2017-11-02 00:00:00","2015-11-23 00:00:00","2015-03-11 00:00:00","2015-10-14 00:00:00","b871449af47f30db11ef29b52e39819d","ּ",23
"97684","7df6905582d12a1411536c0726d8e662","15243727d157bde1154fbd38cea23e4f","VISA Classic",0,0,0,0,"CLOSED","2011-10-14 00:00:00","2011-10-14 00:00:00","2014-11-02 00:00:00","2015-10-14 00:00:00","(null)","(null)","b871449af47f30db11ef29b52e39819d","ּ",23
"97744","7e09c10eda0e30a1157a1cf267551ee9","51393407d6538705fe7d81a585323726","VISA Classic",0,0,0,0,"OK","2012-09-04 00:00:00","2012-09-04 00:00:00","2015-10-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",21
"97745","7e09c10eda0e30a1157a1cf267551ee9","7b43d4a1a4eaca122c136062ec639c3b","VISA Classic",0,0,0,0,"CLOSED","2012-11-24 00:00:00","2012-11-13 00:00:00","2015-12-02 00:00:00","2016-01-14 00:00:00","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",21
"97746","7e09c10eda0e30a1157a1cf267551ee9","01849627b4b2c366e49333ed8ffb5989","VISA Classic",0,0,0,0,"OK","2015-10-01 00:00:00","2015-10-01 00:00:00","2018-10-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",21
"97747","7e0c0d5ab07924fcecdf318617f176a4","75c02e46ecac7c2891131ea885cad429","MasterCard Electronic",0,0,0,0,"OK","2013-10-26 00:00:00","2013-10-26 00:00:00","2016-11-02 00:00:00","(null)","2015-09-23 00:00:00","(null)","ea77621ec0b8418bfa7b81253ab7d321","ּ",22
"97789","7e1585ce13f5eaf3fe5dc33830d04631","c0d204c201a4fa539852236effc4d1c5","MasterCard Electronic",0,0,0,0,"OK","2011-09-14 00:00:00","2014-09-04 00:00:00","2017-10-02 00:00:00","(null)","(null)","(null)","b628d7d2ba91a097a131c51788e8c4ea","ֶ",22
"97796","7e18a94bab657ada7e3c575eae17b99a","6e0091dd45a959b81a22f4685558c43d","VISA Classic",0,0,0,0,"OK","2013-10-25 00:00:00","2013-10-25 00:00:00","2016-11-02 00:00:00","(null)","(null)","(null)","bac64815dc7b441809c1d4de833ef9fd","ּ",18
"97813","7e1c5d50519afa07197ef2f165b51d0e","e121d17a7332d1c3c70542e04365ee1f","MasterCard Electronic",0,0,0,0,"CLOSED","2012-11-14 00:00:00","2012-11-14 00:00:00","2015-12-02 00:00:00","2014-05-29 00:00:00","(null)","(null)","97fa64500457edb6fe17b0acdaf218b2","ֶ",24
"97814","7e1c5d50519afa07197ef2f165b51d0e","b40831e2503b7e75ac9fdd3dddb5b123","MasterCard Electronic",0,0,0,0,"CLOSED","2011-06-02 00:00:00","2011-06-02 00:00:00","2016-06-02 00:00:00","2012-08-16 00:00:00","(null)","(null)","97fa64500457edb6fe17b0acdaf218b2","ֶ",24
"97815","7e1c5d50519afa07197ef2f165b51d0e","7e1a740d04b0a09551bdc93572e83aed","MasterCard Electronic",0,0,0,0,"OK","2011-05-31 00:00:00","2011-05-31 00:00:00","2016-06-02 00:00:00","(null)","(null)","(null)","97fa64500457edb6fe17b0acdaf218b2","ֶ",24
"97816","7e1c5d50519afa07197ef2f165b51d0e","6bcde863c596f401fc631e2c466e8d58","MasterCard Electronic",0,0,0,0,"CLOSED","2009-10-27 00:00:00","2009-10-15 00:00:00","2012-11-02 00:00:00","2012-12-13 00:00:00","2009-11-11 00:00:00","2010-04-21 00:00:00","97fa64500457edb6fe17b0acdaf218b2","ֶ",24
"97817","7e1c5d50519afa07197ef2f165b51d0e","8b4ebecb65463df3644b206f769a6494","VISA Classic",1,0,0,0,"OK","(null)","2012-05-17 00:00:00","2015-06-02 00:00:00","2012-11-20 00:00:00","(null)","(null)","97fa64500457edb6fe17b0acdaf218b2","ֶ",24
"97838","7e2159f9bcdb2fc8f91ab5c70e58661c","31a166515cd3f8f933cb863f328f5e64","VISA Classic",0,0,0,0,"OK","2013-11-07 00:00:00","2013-09-03 00:00:00","2016-10-02 00:00:00","(null)","(null)","(null)","3c423cf4f2bdd61e4dc739b26d945709","ּ",18
"97839","7e2159f9bcdb2fc8f91ab5c70e58661c","2c104c81f41d0b4203acc52ae0f4d4e2","VISA Classic",0,0,0,0,"OK","2013-10-25 00:00:00","2013-10-25 00:00:00","2016-11-02 00:00:00","(null)","(null)","(null)","3c423cf4f2bdd61e4dc739b26d945709","ּ",18
"97927","7e344ec4a0048c9b6d1ef838534dc8c9","a6c21072d04da91031f400057aad6ebe","VISA Classic",0,0,0,0,"OK","2012-09-04 00:00:00","2012-09-04 00:00:00","2015-10-02 00:00:00","(null)","2012-11-22 00:00:00","2013-07-17 00:00:00","8215444bab327ec0f170d0ef7296c026","ֶ",22
"97928","7e344ec4a0048c9b6d1ef838534dc8c9","97ed821d17df36232378b9b763759c23","ָּ׀",0,0,0,0,"OK","(null)","2016-09-02 00:00:00","2019-09-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",22
"97929","7e344ec4a0048c9b6d1ef838534dc8c9","2bd0c4ae941265a2717dda0e6fc7ad2f","VISA Classic",0,0,0,0,"OK","2015-10-01 00:00:00","2015-10-01 00:00:00","2018-10-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",22
"97930","7e35ece4dfee16f599394c5121612d8c","5c25bb6a4af0f41613bfb6b39f4cb10c","VISA Classic",0,0,0,0,"CLOSED","2010-09-18 00:00:00","2013-08-22 00:00:00","2016-10-02 00:00:00","2016-02-15 00:00:00","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",24
"97934","7e37bb00fd3072e28b1b5f23f7d531cc","87d2fe60a90eda9bf3cd4cb607678596","MasterCard Electronic",0,0,0,0,"OK","2014-11-27 00:00:00","2014-11-27 00:00:00","2019-12-02 00:00:00","(null)","2016-08-10 00:00:00","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",22
"97935","7e37bb00fd3072e28b1b5f23f7d531cc","ddd7d53820e1b48cfb2c531eff375864","VISA Classic",0,0,0,0,"OK","2014-12-24 00:00:00","2014-12-06 00:00:00","2018-01-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",22
"98003","7e4d5389f808f2d3c74d511afa44ec6a","c7c49a0daf3bfe6c9765fe79fd7912ff","VISA Classic",0,0,0,0,"CLOSED","2013-10-11 00:00:00","2013-10-11 00:00:00","2016-11-02 00:00:00","2016-04-21 00:00:00","2015-02-26 00:00:00","2016-03-12 00:00:00","385043f3881c79a5959ab4c3145f8aa8","ֶ",20
"98040","7e53580bc3be362ff1ebdbeb8da85d29","ba35576bfeebda9e95c01fb946ae1dbd","MasterCard Electronic",0,0,0,0,"OK","2012-10-06 00:00:00","2012-10-06 00:00:00","2015-11-02 00:00:00","(null)","(null)","(null)","a1fffaa77ff30165958613b698dc8fd5","ּ",24
"98041","7e53580bc3be362ff1ebdbeb8da85d29","b4a1df7b34b605291062986acb65bcd8","MasterCard",1,0,1,0,"CLOSED","2012-10-18 00:00:00","2012-10-10 00:00:00","2015-11-02 00:00:00","2013-07-21 00:00:00","(null)","(null)","a1fffaa77ff30165958613b698dc8fd5","ּ",24
"98042","7e53580bc3be362ff1ebdbeb8da85d29","af02d669dd71cc9df9693012d1511102","VISA Classic",0,0,0,0,"OK","2016-03-05 00:00:00","2015-12-14 00:00:00","2019-01-02 00:00:00","(null)","2016-04-26 00:00:00","(null)","a1fffaa77ff30165958613b698dc8fd5","ּ",24
"98043","7e53580bc3be362ff1ebdbeb8da85d29","7661ccd56e002e7eaf586ccde27f4b7e","VISA Classic",0,0,0,0,"OK","2013-01-20 00:00:00","2013-01-11 00:00:00","2016-02-02 00:00:00","(null)","2013-04-21 00:00:00","2013-05-24 00:00:00","a1fffaa77ff30165958613b698dc8fd5","ּ",24
"98189","7e763f87187e2a36ae3b193d11e7d373","79a76f5827b2d9beb9d23758dcc411bc","MasterCard",0,0,0,0,"OK","2013-10-05 00:00:00","2013-10-05 00:00:00","2016-11-02 00:00:00","(null)","2016-07-22 00:00:00","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",20
"98265","7e8bee88e0e39474daaaee52415a6a0f","8b384538c6031ef179f1c69c9ac8d89e","VISA Classic",0,0,0,0,"OK","2014-11-05 00:00:00","2014-11-05 00:00:00","2017-12-02 00:00:00","(null)","2015-03-28 00:00:00","(null)","94a7532568244c10541472dffb66f1f1","ּ",24
"98311","7e9968b7dd0b4a6010f00462712db548","b0c6bdc83eb52ae7af8b02f952638c20","VISA Classic",0,0,0,0,"OK","2012-09-22 00:00:00","2012-09-22 00:00:00","2015-10-02 00:00:00","(null)","(null)","(null)","71e1e42d79887c04b571828357d5f37e","ֶ",19
"98312","7e9968b7dd0b4a6010f00462712db548","2a277e471e95110664ee5eb9986b8779","VISA Classic",0,0,0,0,"OK","2015-09-08 00:00:00","2015-09-08 00:00:00","2018-10-02 00:00:00","(null)","2016-04-09 00:00:00","2016-04-20 00:00:00","71e1e42d79887c04b571828357d5f37e","ֶ",19
"98331","7e9d95e7b50fd9c0bc2de3db1e3b3efd","2c2c8f8c78fd15bdc38a981342c406f6","VISA Classic",0,0,0,0,"OK","2013-08-20 00:00:00","2013-08-20 00:00:00","2016-09-02 00:00:00","(null)","2016-05-19 00:00:00","(null)","8215444bab327ec0f170d0ef7296c026","ּ",24
"98332","7e9d95e7b50fd9c0bc2de3db1e3b3efd","7c69c19ee4392e954dc068a57cbeca6d","MasterCard",0,0,0,0,"OK","2014-09-30 00:00:00","2014-09-30 00:00:00","2017-10-02 00:00:00","(null)","2015-12-07 00:00:00","(null)","8215444bab327ec0f170d0ef7296c026","ּ",24
"98396","7eb292ed2732c4633492166e2da24fdb","5296375c9c475e389d6f02418ec8cf95","MasterCard Electronic",0,0,0,0,"OK","2014-09-23 00:00:00","2014-09-23 00:00:00","2017-10-02 00:00:00","(null)","2016-08-20 00:00:00","(null)","6ede6f872f8d56aa83876b96bcde60d4","ּ",18
"98445","7ebca1ca2162253299276280a8e4638a","f277a989436746acc59e4db86e25950a","MasterCard Electronic",0,0,0,0,"OK","2014-10-16 00:00:00","2014-10-16 00:00:00","2017-11-02 00:00:00","(null)","(null)","(null)","381b0b043094c8cf1fc0e5ecd17a4461","ּ",19
"98481","7ecb40bb9364455fb37f88bb09eacb4c","d1e8a83934b9ede2abcb8de9a3d86b9d","MasterCard",0,0,0,0,"OK","2012-11-14 00:00:00","2012-11-14 00:00:00","2015-12-02 00:00:00","(null)","2015-03-24 00:00:00","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",22
"98564","7eee6738e9549ca113d9b2b25bbca8c3","6d4b51172a66d240be5789ded75995ae","MasterCard Electronic",0,0,0,0,"OK","2014-10-23 00:00:00","2014-09-25 00:00:00","2017-10-02 00:00:00","(null)","2014-11-04 00:00:00","(null)","a1fffaa77ff30165958613b698dc8fd5","ֶ",24
"98583","7ef1db5b20804d51ef7e9d9a5aa6c903","7ef5e41a5afce7a69bae12ecc8686d44","ָּ׀",0,0,0,0,"OK","2016-08-26 00:00:00","2016-08-10 00:00:00","2019-09-02 00:00:00","(null)","(null)","(null)","ea77621ec0b8418bfa7b81253ab7d321","ּ",15
"98584","7ef1db5b20804d51ef7e9d9a5aa6c903","99066251f154c3b43614e6ff54bbd82b","VISA Classic",0,0,0,0,"OK","2014-03-13 00:00:00","2014-03-13 00:00:00","2017-04-02 00:00:00","(null)","(null)","(null)","ea77621ec0b8418bfa7b81253ab7d321","ּ",15
"98591","7ef69230d00ff493d84bebac066f35a0","868f7cbd54746d48d3e132f55b0ea2b2","MasterCard Electronic",0,0,0,0,"CLOSED","2013-10-26 00:00:00","2013-10-26 00:00:00","2016-11-02 00:00:00","2016-04-12 00:00:00","(null)","(null)","b628d7d2ba91a097a131c51788e8c4ea","ּ",23
"98703","7f193b89e4185e1001e7cf1749a4327c","7eabea82eb4bf7e7ea96a13de2e303c6","VISA Classic",0,0,0,0,"OK","2015-01-24 00:00:00","2015-01-14 00:00:00","2018-10-02 00:00:00","(null)","2016-08-20 00:00:00","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",21
"98704","7f193b89e4185e1001e7cf1749a4327c","ba9dcfee816b61b338c04e4ca20cc3b2","VISA Classic",0,0,0,0,"CLOSED","2012-09-04 00:00:00","2012-09-04 00:00:00","2015-10-02 00:00:00","2015-03-04 00:00:00","2014-12-21 00:00:00","2015-01-14 00:00:00","385043f3881c79a5959ab4c3145f8aa8","ֶ",21
"98751","7f26e0f49e5cafa883c1bace93d60789","19e8c021c08f8d3409c88e92d009e690","VISA Classic",0,0,0,0,"CLOSED","2011-10-18 00:00:00","2011-10-18 00:00:00","2014-11-02 00:00:00","2015-08-31 00:00:00","(null)","(null)","b628d7d2ba91a097a131c51788e8c4ea","ֶ",22
"98752","7f26e0f49e5cafa883c1bace93d60789","2b5ec4ddf888c18a8d8f1592b92c500f","VISA Classic",0,0,0,0,"CLOSED","2014-10-17 00:00:00","2014-10-17 00:00:00","2017-11-02 00:00:00","2015-10-10 00:00:00","2015-03-17 00:00:00","2015-08-31 00:00:00","b628d7d2ba91a097a131c51788e8c4ea","ֶ",22
"98823","7f37aaadb3e1819238560f43b5a9b803","f34dd539c5accdad4bace2220cb09f5b","VISA Classic",0,0,0,0,"OK","2014-10-16 00:00:00","2014-08-15 00:00:00","2017-09-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",22
"98824","7f37aaadb3e1819238560f43b5a9b803","ee0836e21b0be95abd583452a3ab1ab0","VISA Classic",0,0,0,0,"CLOSED","2013-01-12 00:00:00","2013-01-12 00:00:00","2016-02-02 00:00:00","2016-03-15 00:00:00","2015-07-29 00:00:00","2016-02-03 00:00:00","8215444bab327ec0f170d0ef7296c026","ֶ",22
"98825","7f37aaadb3e1819238560f43b5a9b803","597dffbaea950eca9af64dfb9407b690","ָּ׀",0,0,0,0,"OK","2016-06-30 00:00:00","2016-05-06 00:00:00","2019-06-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",22
"98826","7f37aaadb3e1819238560f43b5a9b803","cf0c15cbf9faa6140cc9aa4591f0eae9","VISA Classic",0,0,0,0,"OK","2016-01-27 00:00:00","2015-12-29 00:00:00","2019-01-02 00:00:00","(null)","2016-01-27 00:00:00","2016-03-29 00:00:00","8215444bab327ec0f170d0ef7296c026","ֶ",22
"98843","7f4081a6a5526c470975e88fc956082e","cd8baa27b06a68637cb09eefd5a52636","VISA Classic",0,0,0,0,"OK","2010-11-16 00:00:00","2013-12-18 00:00:00","2017-01-02 00:00:00","(null)","2014-07-31 00:00:00","2015-08-01 00:00:00","db96a8c8cf0715541dd5d9fd96529ac4","ּ",22
"98846","7f42f13436445b945bb2cd2359c08701","f175c4612d1d692d2cdad5e5a1e950d7","MasterCard Electronic",0,0,0,0,"OK","2011-07-29 00:00:00","2011-07-29 00:00:00","2016-08-02 00:00:00","(null)","(null)","(null)","ea77621ec0b8418bfa7b81253ab7d321","ֶ",20
"98847","7f42f13436445b945bb2cd2359c08701","42c44d386d1fad35b1b33481d4b1afbc","MasterCard",0,0,0,0,"OK","2014-09-19 00:00:00","2014-09-19 00:00:00","2017-10-02 00:00:00","(null)","(null)","(null)","ea77621ec0b8418bfa7b81253ab7d321","ֶ",20
"98888","7f4f7ceb75302f1d25948b77f6f80600","e9434b84f7849160a4d29ca3ce6a981f","MasterCard",0,0,0,0,"OK","2013-08-24 00:00:00","2013-08-24 00:00:00","2019-09-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ּ",21
"98889","7f4f7ceb75302f1d25948b77f6f80600","d9ebb12d0b46a1fca7ed7bc1d861d6f7","VISA Classic",0,0,0,0,"OK","2014-12-26 00:00:00","2014-12-26 00:00:00","2018-01-02 00:00:00","(null)","2016-02-18 00:00:00","(null)","385043f3881c79a5959ab4c3145f8aa8","ּ",21
"98890","7f4ff6783a8fa718593befa721c4273b","7da61691aecd9ffb4a47d2b9939ba965","VISA Classic",0,0,0,0,"OK","2014-10-18 00:00:00","2014-10-18 00:00:00","2017-11-02 00:00:00","(null)","2016-08-30 00:00:00","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",20
"98900","7f5149c9cdd84e8ecd4c8258e2f6a860","a1ee8bf2b9c5d7fde9e25e2e9f59307a","VISA Classic",0,0,0,0,"OK","(null)","2015-12-21 00:00:00","2019-01-02 00:00:00","(null)","(null)","(null)","3dfbcfdf96da35c17688cd96b5a94578","ֶ",19
"98901","7f5149c9cdd84e8ecd4c8258e2f6a860","fcb22dbb5a14953a6d8fd8745995f705","VISA Classic",0,0,0,0,"OK","2012-12-15 00:00:00","2012-12-15 00:00:00","2016-01-02 00:00:00","(null)","2015-11-30 00:00:00","2016-01-06 00:00:00","3dfbcfdf96da35c17688cd96b5a94578","ֶ",19
"98929","7f569aa87c0092a73393ede887de82d6","6a500cf16add1aaf73b7498fcc6d95ce","VISA Classic",0,0,0,0,"OK","2013-10-11 00:00:00","2013-10-11 00:00:00","2016-11-02 00:00:00","(null)","2016-02-15 00:00:00","(null)","5213e792098c90e356b18861f64570af","ּ",19
"98953","7f5e80345093e855edb598a0affd7783","81b3bb950d6252e9d553de19e132ea5c","VISA Classic",0,0,0,0,"OK","2013-12-19 00:00:00","2013-12-19 00:00:00","2017-01-02 00:00:00","(null)","2013-12-31 00:00:00","(null)","1ca2d30ce0631cee23b98dfc2d24bdcf","ֶ",22
"99035","7f8184f7928abda04d76d8709076d049","c34da86554f825e1e04ddd7b56cca573","VISA Classic",0,0,0,0,"CLOSED","2014-09-05 00:00:00","2014-09-05 00:00:00","2017-10-02 00:00:00","2015-12-18 00:00:00","(null)","(null)","6ede6f872f8d56aa83876b96bcde60d4","ֶ",19
"99036","7f8184f7928abda04d76d8709076d049","69a235eaa0aeae7dbd5e558a5cd6ef0e","VISA Classic",0,0,0,0,"OK","2015-12-18 00:00:00","2015-12-08 00:00:00","2017-10-02 00:00:00","(null)","2016-04-19 00:00:00","2016-04-28 00:00:00","6ede6f872f8d56aa83876b96bcde60d4","ֶ",19
"99068","7f8e24c7bcdbb7193db3230e0fc07853","31ece65f95a3d1ca563d4ef046eb6009","VISA Classic",0,0,0,0,"OK","2011-09-14 00:00:00","2011-09-14 00:00:00","2014-10-02 00:00:00","(null)","(null)","(null)","97fa64500457edb6fe17b0acdaf218b2","ּ",20
"99069","7f8e24c7bcdbb7193db3230e0fc07853","72b740a64bbb2e22bce45adb0b65234d","VISA Classic",0,0,0,0,"OK","2014-10-04 00:00:00","2014-10-04 00:00:00","2017-11-02 00:00:00","(null)","2016-06-03 00:00:00","(null)","97fa64500457edb6fe17b0acdaf218b2","ּ",20
"99088","7f94f9599669cd2248c0a0b582e412b3","0eb9bba82f72dc8862265931f40bc3a9","VISA Classic",0,0,0,0,"OK","2014-10-09 00:00:00","2014-10-09 00:00:00","2017-11-02 00:00:00","(null)","2016-04-23 00:00:00","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ּ",17
"99142","7fae17b46c94f1be1e79ef1a18d018ab","a2def83ebaf53ddfe95b94a9f8f7fbce","VISA Classic",0,0,0,0,"OK","2013-12-06 00:00:00","2013-12-06 00:00:00","2018-01-02 00:00:00","(null)","2016-04-26 00:00:00","(null)","3dfbcfdf96da35c17688cd96b5a94578","ּ",24
"99156","7fb19e48b4a46ceb12f1300442de70d1","c955c1f415ed3177a5c4afb93e14d1d2","VISA Classic",0,0,0,0,"OK","2012-09-26 00:00:00","2012-09-26 00:00:00","2015-10-02 00:00:00","(null)","(null)","(null)","db96a8c8cf0715541dd5d9fd96529ac4","ֶ",22
"99157","7fb495c94b0a077b5437ba124ac1e8d9","82c5ce5765a4d310a71b8072e57ac3da","VISA Classic",0,0,0,0,"OK","2014-10-30 00:00:00","2014-10-30 00:00:00","2017-11-02 00:00:00","(null)","2016-06-29 00:00:00","(null)","309e6b5acaa01d889ed303cf65a72dbe","ּ",18
"99222","7fd186a6716c0658c4b061f4c6e4ff3e","9d101dd28a5528b74c6f10279b1c1b10","VISA Classic",0,0,0,0,"CLOSED","2013-10-02 00:00:00","2013-10-02 00:00:00","2016-10-02 00:00:00","2016-01-20 00:00:00","(null)","(null)","14aa590a6630a7dd9a4233b8b8182100","ֶ",20
"99223","7fd186a6716c0658c4b061f4c6e4ff3e","34af73026ce6579bb4850d49373d3131","VISA Classic",0,0,0,0,"OK","2016-06-29 00:00:00","2016-06-15 00:00:00","2019-07-02 00:00:00","(null)","2016-06-29 00:00:00","2016-06-29 00:00:00","14aa590a6630a7dd9a4233b8b8182100","ֶ",20
"99224","7fd186a6716c0658c4b061f4c6e4ff3e","5b338b99cde69603312d8b3f61497cea","ָּ׀",0,0,0,0,"OK","2016-06-29 00:00:00","2016-06-15 00:00:00","2019-07-02 00:00:00","(null)","(null)","(null)","14aa590a6630a7dd9a4233b8b8182100","ֶ",20
